^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
TSKU	RNASEQ|NGS	0.8805	liver	0.9283
LRRC8E	RNASEQ|NGS	0.874	liver	0.9282
FURIN	RNASEQ|NGS	0.8492	liver	0.9282
APOM	RNASEQ|NGS	0.9146	liver	0.928
HMGCL	GDS181_TISSUE|Array_count	0.9721	liver	0.9276
SLC41A2	RNASEQ|NGS	0.8271	liver	0.9274
AKR7A3	BIOGPS_U133AGNF1HA|Array_count	0.9825	liver	0.9273
DHODH	RNASEQ|NGS	0.824	liver	0.9273
AMMECR1	GDS3113|Array_count	0.965	liver	0.9272
GYS2	GDS181_TISSUE|Array_count	0.9722	liver	0.9271
CHI3L1	GDS1096|Array_count	0.9448	liver	0.9267
CYP2B7P1	GSE30611|NGS	0.9503	liver	0.9266
APEX2	GDS181_TISSUE|Array_count	0.9832	liver	0.9266
PTGR1	GDS3113|Array_count	0.9118	liver	0.9265
PAH	BIOGPS_U133AGNF1HA|Array_count	0.9763	liver	0.9265
CFI	RNASEQ|NGS	0.9205	liver	0.9261
HPD	RNASEQ|NGS	0.9536	liver	0.9258
C8A	BIOGPS_U133AGNF1HA|Array_count	0.8831	liver	0.9257
DNAJC22	RNASEQ|NGS	0.9293	liver	0.9255
CYP4A22	GSE30611|NGS	0.9736	liver	0.9253
SLC25A13	RNASEQ|NGS	0.8562	liver	0.9252
SLC17A9	GDS1096|Array_count	0.9825	liver	0.9251
UGT2B28	GDS3113|Array_count	0.9775	liver	0.9249
TMPRSS6	GDS181_TISSUE|Array_count	0.9567	liver	0.9248
ARSH	GDS3113|Array_count	0.9497	liver	0.9246
G6PC	GDS181_TISSUE|Array_count	0.9863	liver	0.9244
ACMSD	GSE30611|NGS	0.9725	liver	0.9243
APOA1	GDS3113|Array_count	0.976	liver	0.9242
APOC4	GDS1096|Array_count	0.8656	liver	0.9241
SERPINA3	GDS181_TISSUE|Array_count	0.9526	liver	0.9241
HYOU1	RNASEQ|NGS	0.8343	liver	0.9239
HRSP12	GSE30611|NGS	0.8795	liver	0.9238
ACSM5	RNASEQ|NGS	0.9071	liver	0.9238
HPN	GDS1096|Array_count	0.9792	liver	0.9237
GCH1	RNASEQ|NGS	0.8722	liver	0.9235
G6PC	BIOGPS_U133AGNF1HA|Array_count	0.9617	liver	0.9233
AQP9	GSE30611|NGS	0.8947	liver	0.9232
CRB3	RNASEQ|NGS	0.9117	liver	0.9229
NSUN6	GDS1096|Array_count	0.9888	liver	0.9229
AQP9	RNASEQ|NGS	0.9172	liver	0.9227
SOD2	GDS3113|Array_count	0.8882	liver	0.9226
HSP90B3P	RNASEQ|NGS	0.8349	liver	0.9226
CYP7B1	GDS3113|Array_count	0.9372	liver	0.9219
PZP	GDS1096|Array_count	0.9758	liver	0.9219
GNMT	GDS1096|Array_count	0.9887	liver	0.9214
NAPRT1	BIOGPS_U133AGNF1HA|Array_count	0.8745	liver	0.9212
BDH1	GDS3113|Array_count	0.8891	liver	0.9206
KMO	RNASEQ|NGS	0.9096	liver	0.9204
CFH	GDS1096|Array_count	0.9452	liver	0.9202
ANGPTL6	GDS3113|Array_count	0.8963	liver	0.9201
PNKD	BIOGPS_U133AGNF1HA|Array_count	0.9278	liver	0.92
AZGP1P1	GSE30611|NGS	0.95	liver	0.92
G6PC	GDS3113|Array_count	0.9766	liver	0.9198
SNTB1	RNASEQ|NGS	0.8454	liver	0.9197
PIK3C2G	GDS3113|Array_count	0.9586	liver	0.9197
VN1R1	GDS1096|Array_count	0.9886	liver	0.9196
APOL5	GSE30611|NGS	0.9452	liver	0.9194
EBP	RNASEQ|NGS	0.8365	liver	0.9193
PC	RNASEQ|NGS	0.8899	liver	0.9193
SERPINA4	GDS1096|Array_count	0.9306	liver	0.9193
GNE	RNASEQ|NGS	0.8041	liver	0.9191
CLEC4M	RNASEQ|NGS	0.9454	liver	0.919
DPYS	GSE30611|NGS	0.9621	liver	0.9189
PRODH2	GDS1096|Array_count	0.9886	liver	0.9189
OR6N2	GDS3113|Array_count	0.973	liver	0.9187
ACOX1	GSE30611|NGS	0.9132	liver	0.9187
SLC25A20	GDS181_TISSUE|Array_count	0.9761	liver	0.9186
ECHS1	BIOGPS_U133AGNF1HA|Array_count	0.9293	liver	0.9183
HSD11B1	GDS1096|Array_count	0.9287	liver	0.9182
ABCG5	GDS3113|Array_count	0.9849	liver	0.9173
CYP4A11	GDS181_TISSUE|Array_count	0.9859	liver	0.9173
DGKE	GDS3113|Array_count	0.9564	liver	0.9173
SULT1B1	GSE30611|NGS	0.89	liver	0.9168
PIPOX	GDS3113|Array_count	0.9741	liver	0.9167
SHMT2	RNASEQ|NGS	0.8178	liver	0.9165
GALNT2	RNASEQ|NGS	0.7957	liver	0.9162
GLYAT	BIOGPS_U133AGNF1HA|Array_count	0.9827	liver	0.9161
GLS2	GDS181_TISSUE|Array_count	0.9526	liver	0.9159
SLC39A14	RNASEQ|NGS	0.878	liver	0.9159
GLDC	RNASEQ|NGS	0.9468	liver	0.9157
SLC17A2	GDS3113|Array_count	0.8942	liver	0.9156
TSHR	RNASEQ|NGS	0.8425	liver	0.9151
SLC2A2	GDS1096|Array_count	0.9884	liver	0.9151
SLC3A1	GSE30611|NGS	0.9723	liver	0.9148
SHMT1	GDS3113|Array_count	0.912	liver	0.9148
VNN1	GSE30611|NGS	0.89	liver	0.9144
SLC25A1	BIOGPS_U133AGNF1HA|Array_count	0.9445	liver	0.9143
LOC255167	GSE30611|NGS	0.9063	liver	0.9142
CYB5A	RNASEQ|NGS	0.8677	liver	0.9141
MAT1A	GDS181_TISSUE|Array_count	0.9473	liver	0.9138
SCGB1D1	GDS3113|Array_count	0.985	liver	0.9137
LIPG	RNASEQ|NGS	0.8393	liver	0.9135
GCAT	BIOGPS_U133AGNF1HA|Array_count	0.9156	liver	0.9134
STEAP3	GDS3113|Array_count	0.8799	liver	0.913
SEC16B	GSE30611|NGS	0.8327	liver	0.9129
SLC30A10	GDS3113|Array_count	0.9626	liver	0.9128
HMGCS1	GDS3113|Array_count	0.8766	liver	0.9128
TTC39C	RNASEQ|NGS	0.8467	liver	0.9124
DHCR24	RNASEQ|NGS	0.8263	liver	0.912
G6PC2	RNASEQ|NGS	0.8992	liver	0.9119
DEPDC7	RNASEQ|NGS	0.8999	liver	0.9117
C1orf226	RNASEQ|NGS	0.8535	liver	0.911
COMT	BIOGPS_U133AGNF1HA|Array_count	0.946	liver	0.9108
AKR1C4	GDS3113|Array_count	0.9144	liver	0.9107
NNMT	GSE30611|NGS	0.8465	liver	0.9105
APOE	RNASEQ|NGS	0.8669	liver	0.9103
GGH	GSE30611|NGS	0.8541	liver	0.9101
UNC93A	RNASEQ|NGS	0.9494	liver	0.9101
SEPP1	GSE30611|NGS	0.9053	liver	0.91
SDSL	RNASEQ|NGS	0.8578	liver	0.91
FCN3	GDS1096|Array_count	0.9746	liver	0.9095
NR0B2	GDS181_TISSUE|Array_count	0.9853	liver	0.9091
TM4SF4	GDS3113|Array_count	0.9753	liver	0.909
ETNK2	BIOGPS_U133AGNF1HA|Array_count	0.9446	liver	0.909
EGFR	GSE30611|NGS	0.9297	liver	0.9089
HSD11B1	BIOGPS_U133AGNF1HA|Array_count	0.964	liver	0.9083
SERPINA4	GDS3113|Array_count	0.9781	liver	0.9082
GRHPR	GDS181_TISSUE|Array_count	0.856	liver	0.9081
ACADSB	RNASEQ|NGS	0.8705	liver	0.9081
TMPRSS6	BIOGPS_U133AGNF1HA|Array_count	0.8605	liver	0.9079
TRIB3	RNASEQ|NGS	0.8512	liver	0.9078
AGT	BIOGPS_U133AGNF1HA|Array_count	0.951	liver	0.9074
SLCO2B1	BIOGPS_U133AGNF1HA|Array_count	0.9364	liver	0.9072
C2orf72	GSE30611|NGS	0.954	liver	0.9072
PROX1	RNASEQ|NGS	0.8508	liver	0.9071
EFNA2	GSE30611|NGS	0.9315	liver	0.907
SULT1E1	RNASEQ|NGS	0.8889	liver	0.907
SLC25A1	GDS181_TISSUE|Array_count	0.8688	liver	0.9068
AKR1CL1	RNASEQ|NGS	0.9205	liver	0.9065
AGMAT	GSE30611|NGS	0.9118	liver	0.9059
BDH1	BIOGPS_U133AGNF1HA|Array_count	0.8796	liver	0.9052
HPX	GDS3113|Array_count	0.8413	liver	0.9052
RDH12	GSE30611|NGS	0.9091	liver	0.9052
C6	BIOGPS_U133AGNF1HA|Array_count	0.9744	liver	0.9048
ACAA2	GDS3113|Array_count	0.903	liver	0.9048
HSPE1	RNASEQ|NGS	0.8167	liver	0.9037
GAS2	RNASEQ|NGS	0.825	liver	0.9037
SAA2	GDS3113|Array_count	0.9519	liver	0.9034
NNMT	GDS3113|Array_count	0.9067	liver	0.9031
CTH	GDS181_TISSUE|Array_count	0.92	liver	0.9028
HRSP12	GDS1096|Array_count	0.9133	liver	0.9027
C19orf10	RNASEQ|NGS	0.7999	liver	0.9026
ADRA1A	RNASEQ|NGS	0.8753	liver	0.9022
RARRES2	BIOGPS_U133AGNF1HA|Array_count	0.9565	liver	0.9019
ACOX2	RNASEQ|NGS	0.8438	liver	0.9018
C20orf3	RNASEQ|NGS	0.8083	liver	0.9017
TMEM56	RNASEQ|NGS	0.8317	liver	0.9016
SLC22A25	GDS3113|Array_count	0.9349	liver	0.9015
FBXL8	RNASEQ|NGS	0.9602	liver	0.9015
SLC37A4	GDS181_TISSUE|Array_count	0.981	liver	0.9011
SEZ6L2	GDS3113|Array_count	0.9842	liver	0.9011
MFSD2A	GSE30611|NGS	0.8922	liver	0.9007
ALAS1	RNASEQ|NGS	0.7856	liver	0.9003
TTC36	GSE30611|NGS	0.8902	liver	0.9003
FGF21	GSE30611|NGS	0.9631	liver	0.9001
TF	GDS181_TISSUE|Array_count	0.9334	liver	0.9001
