^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
LIG1	RNASEQ|NGS	0.5149	colon	0.6012
PDZRN4	GDS3113|Array_count	0.8881	colon	0.601
SOGA2	RNASEQ|NGS	0.761	colon	0.6008
C10orf95	RNASEQ|NGS	0.6678	colon	0.6007
C17orf65	RNASEQ|NGS	0.4912	colon	0.6001
C9orf172	RNASEQ|NGS	0.8864	colon	0.6
CD200R1	RNASEQ|NGS	0.7033	colon	0.5992
SERPINB5	RNASEQ|NGS	0.8724	colon	0.5989
LPP	GDS3113|Array_count	0.7132	colon	0.5987
POM121L4P	RNASEQ|NGS	0.7424	colon	0.5986
E2F8	RNASEQ|NGS	0.7208	colon	0.5984
FOXD3	GSE30611|NGS	0.7871	colon	0.5983
TSPO2	RNASEQ|NGS	0.8593	colon	0.5979
GPR135	RNASEQ|NGS	0.6683	colon	0.5978
ZFPM1	RNASEQ|NGS	0.5993	colon	0.5977
CLDN8	GDS1096|Array_count	0.9318	colon	0.5977
TOB2P1	RNASEQ|NGS	0.6257	colon	0.5977
HIST1H4B	RNASEQ|NGS	0.5171	colon	0.5977
ST14	GDS3113|Array_count	0.7721	colon	0.5977
MYO1D	GDS1096|Array_count	0.8203	colon	0.5976
B3GNT5	GDS3113|Array_count	0.6782	colon	0.5974
CATSPERG	RNASEQ|NGS	0.8362	colon	0.5972
FOXP3	RNASEQ|NGS	0.7162	colon	0.5972
HMBOX1	GSE30611|NGS	0.7278	colon	0.5972
MAMDC2	GSE30611|NGS	0.6118	colon	0.5971
PPCDC	RNASEQ|NGS	0.6274	colon	0.5966
PDZD7	GSE30611|NGS	0.859	colon	0.5964
AHCYL2	GDS3113|Array_count	0.7121	colon	0.5963
PRDX5	RNASEQ|NGS	0.4983	colon	0.5961
PHOX2A	GSE30611|NGS	0.9134	colon	0.5961
EPHB2	GDS3113|Array_count	0.8501	colon	0.596
DKK4	GDS3113|Array_count	0.9329	colon	0.596
E2F7	RNASEQ|NGS	0.6965	colon	0.5955
SLITRK6	RNASEQ|NGS	0.8058	colon	0.5953
TAAR9	GDS3113|Array_count	0.9059	colon	0.5951
SCARA5	GSE30611|NGS	0.6407	colon	0.5951
LOC100128675	RNASEQ|NGS	0.6911	colon	0.5943
KIAA0101	RNASEQ|NGS	0.797	colon	0.5942
MAP3K6	RNASEQ|NGS	0.6029	colon	0.594
CREB3L4	RNASEQ|NGS	0.5969	colon	0.5934
TM9SF3	BIOGPS_U133AGNF1HA|Array_count	0.8193	colon	0.5934
WNT5B	GSE30611|NGS	0.8406	colon	0.5933
ATP10B	GDS1096|Array_count	0.9123	colon	0.593
RAB23	GDS3113|Array_count	0.7142	colon	0.5929
CANT1	RNASEQ|NGS	0.4817	colon	0.5928
FOXN1	RNASEQ|NGS	0.9221	colon	0.5925
GINS1	RNASEQ|NGS	0.7144	colon	0.5922
SQRDL	RNASEQ|NGS	0.597	colon	0.592
SMC1A	BIOGPS_U133AGNF1HA|Array_count	0.8735	colon	0.5918
DUSP18	RNASEQ|NGS	0.5433	colon	0.5916
LBR	GSE30611|NGS	0.627	colon	0.5914
ANKLE1	RNASEQ|NGS	0.5952	colon	0.5912
SNORD68	RNASEQ|NGS	0.5288	colon	0.5909
LOC648691	RNASEQ|NGS	0.7357	colon	0.5909
BAIAP2L2	RNASEQ|NGS	0.9226	colon	0.5908
ABHD12B	RNASEQ|NGS	0.6982	colon	0.5907
TPSAB1	GDS1096|Array_count	0.9684	colon	0.5907
OR52N1	GDS3113|Array_count	0.9604	colon	0.5904
FAM55B	GSE30611|NGS	0.7695	colon	0.5903
PRELP	GSE30611|NGS	0.6798	colon	0.5903
MCOLN2	RNASEQ|NGS	0.7994	colon	0.5902
CILP	GSE30611|NGS	0.7597	colon	0.5901
GHRLOS	RNASEQ|NGS	0.4842	colon	0.59
CRYM-AS1	RNASEQ|NGS	0.6082	colon	0.5893
WFDC10B	GDS3113|Array_count	0.9299	colon	0.5891
HNF1A-AS1	GSE30611|NGS	0.9368	colon	0.589
FAM211A	RNASEQ|NGS	0.5716	colon	0.5889
CHRDL2	GSE30611|NGS	0.8127	colon	0.5889
GRB7	RNASEQ|NGS	0.8768	colon	0.5888
MELK	GDS3113|Array_count	0.8963	colon	0.5885
GRAMD4	RNASEQ|NGS	0.5339	colon	0.5884
CSPG4	RNASEQ|NGS	0.6538	colon	0.5883
CD320	RNASEQ|NGS	0.5166	colon	0.5883
HDAC1	RNASEQ|NGS	0.5079	colon	0.588
IGSF9B	RNASEQ|NGS	0.7432	colon	0.5879
FLNB	RNASEQ|NGS	0.4944	colon	0.5876
ZNF506	GDS1096|Array_count	0.9444	colon	0.5875
SNORA36A	RNASEQ|NGS	0.7703	colon	0.5875
WNT9A	RNASEQ|NGS	0.7877	colon	0.5872
CLDN7	GDS3113|Array_count	0.8078	colon	0.5868
EPN3	RNASEQ|NGS	0.7828	colon	0.5868
CKB	RNASEQ|NGS	0.8122	colon	0.5867
SNORD123	RNASEQ|NGS	0.85	colon	0.5866
HAND1	GDS1096|Array_count	0.9612	colon	0.5866
ZCCHC3	GDS3113|Array_count	0.8678	colon	0.5865
GINS2	RNASEQ|NGS	0.6813	colon	0.5863
LOC642846	RNASEQ|NGS	0.7828	colon	0.5862
SHROOM3	RNASEQ|NGS	0.6873	colon	0.5859
ZFAND2B	RNASEQ|NGS	0.4654	colon	0.5858
SCRN1	GSE30611|NGS	0.9093	colon	0.5857
C17orf77	GSE30611|NGS	0.9655	colon	0.5856
WRNIP1	GSE30611|NGS	0.8884	colon	0.5856
C16orf74	RNASEQ|NGS	0.9514	colon	0.5855
NEK3	GDS3113|Array_count	0.6766	colon	0.5853
SNORA17	GSE30611|NGS	0.8143	colon	0.5849
PIK3C2B	RNASEQ|NGS	0.5236	colon	0.5848
NEO1	GDS1096|Array_count	0.6727	colon	0.5846
JMJD4	RNASEQ|NGS	0.609	colon	0.5846
SOGA2	GSE30611|NGS	0.6799	colon	0.5846
C1orf151-NBL1	GSE30611|NGS	0.9655	colon	0.5843
APBA3	RNASEQ|NGS	0.6029	colon	0.5842
CASP7	GDS1096|Array_count	0.9025	colon	0.584
KLHL1	GSE30611|NGS	0.9153	colon	0.584
PPP2R3B-AS1	RNASEQ|NGS	0.6875	colon	0.5839
DDAH1	GDS3113|Array_count	0.968	colon	0.5838
FFAR3	GSE30611|NGS	0.8466	colon	0.5836
MIR558	RNASEQ|NGS	0.4991	colon	0.5834
C11orf75	RNASEQ|NGS	0.5999	colon	0.5834
LAMC2	RNASEQ|NGS	0.8159	colon	0.5831
MVP	RNASEQ|NGS	0.5415	colon	0.583
PLAC8	GDS3113|Array_count	0.8601	colon	0.583
HSP90AB4P	RNASEQ|NGS	0.5432	colon	0.5828
CRHR2	RNASEQ|NGS	0.8208	colon	0.5822
TAS2R43	GDS3113|Array_count	0.9592	colon	0.5822
DKFZP434A062	RNASEQ|NGS	0.5014	colon	0.5821
RRM2	RNASEQ|NGS	0.727	colon	0.5821
WNT5B	RNASEQ|NGS	0.5055	colon	0.5818
MOGAT3	GSE30611|NGS	0.909	colon	0.5818
TSPAN1	BIOGPS_U133AGNF1HA|Array_count	0.9632	colon	0.5817
RAP1A	GSE30611|NGS	0.4561	colon	0.5816
SAE1	GSE30611|NGS	0.8683	colon	0.5815
SRI	GDS3113|Array_count	0.5175	colon	0.5814
DSC2	RNASEQ|NGS	0.6155	colon	0.5812
FAM26D	RNASEQ|NGS	0.9515	colon	0.5812
TACR1	RNASEQ|NGS	0.6902	colon	0.5812
RAB25	BIOGPS_U133AGNF1HA|Array_count	0.9295	colon	0.5808
TCEA1	GSE30611|NGS	0.8728	colon	0.5807
LMNB1	RNASEQ|NGS	0.6888	colon	0.5806
MOGAT3	GDS3113|Array_count	0.9513	colon	0.5805
CPSF1	RNASEQ|NGS	0.4636	colon	0.5804
NTSR1	RNASEQ|NGS	0.8125	colon	0.5804
NT5DC3	RNASEQ|NGS	0.7258	colon	0.5803
RXFP4	GSE30611|NGS	0.7958	colon	0.5801
KLK1	GSE30611|NGS	0.9056	colon	0.5801
GALNT12	GDS1096|Array_count	0.9438	colon	0.58
HIST1H4I	RNASEQ|NGS	0.6746	colon	0.5799
AP1G2	RNASEQ|NGS	0.6551	colon	0.5796
CCL11	RNASEQ|NGS	0.8991	colon	0.5789
SNORA11	RNASEQ|NGS	0.7636	colon	0.5787
LOC731779	GSE30611|NGS	0.8941	colon	0.5787
SLC44A4	GDS1096|Array_count	0.9286	colon	0.5786
LOC100130932	RNASEQ|NGS	0.6025	colon	0.5786
ZNF768	RNASEQ|NGS	0.3922	colon	0.5784
ITPR3	RNASEQ|NGS	0.6949	colon	0.5784
MIR34A	GSE30611|NGS	0.9258	colon	0.5783
PEX3	GDS1096|Array_count	0.973	colon	0.5779
ANXA13	GSE30611|NGS	0.8949	colon	0.5779
CHRNA5	RNASEQ|NGS	0.6443	colon	0.5769
GALNT7	GDS3113|Array_count	0.7293	colon	0.5764
CLN3	RNASEQ|NGS	0.4811	colon	0.5762
PADI1	RNASEQ|NGS	0.8652	colon	0.5762
EPCAM	GDS1096|Array_count	0.8456	colon	0.5759
SIPA1L3	RNASEQ|NGS	0.5777	colon	0.5757
NBR2	RNASEQ|NGS	0.4665	colon	0.5756
FOXM1	RNASEQ|NGS	0.6477	colon	0.5755
INMT-FAM188B	GSE30611|NGS	0.93	colon	0.5755
NOXRED1	RNASEQ|NGS	0.8519	colon	0.5755
CLCF1	RNASEQ|NGS	0.5758	colon	0.5748
P2RY1	GDS3113|Array_count	0.7974	colon	0.5745
TECPR1	RNASEQ|NGS	0.5464	colon	0.5743
CHAF1A	RNASEQ|NGS	0.4957	colon	0.5743
PITX1	RNASEQ|NGS	0.8297	colon	0.5738
SLC9A1	RNASEQ|NGS	0.5321	colon	0.5736
PNLIPRP1	RNASEQ|NGS	0.9519	colon	0.5735
TEP1	RNASEQ|NGS	0.5781	colon	0.5728
ZNF790	GSE30611|NGS	0.8914	colon	0.5727
HADH	BIOGPS_U133AGNF1HA|Array_count	0.9014	colon	0.5726
HEPH	GDS1096|Array_count	0.7319	colon	0.5724
O3FAR1	GDS3113|Array_count	0.9232	colon	0.5721
ZFYVE27	GSE30611|NGS	0.9659	colon	0.572
MTOR	RNASEQ|NGS	0.4471	colon	0.5719
XIST	RNASEQ|NGS	0.7971	colon	0.5717
VSIG10	RNASEQ|NGS	0.4872	colon	0.5716
CIR1	GDS1096|Array_count	0.9685	colon	0.5713
LINC00092	RNASEQ|NGS	0.6692	colon	0.5711
LOC100129637	RNASEQ|NGS	0.6188	colon	0.5709
CLDN3	GDS3113|Array_count	0.8264	colon	0.5709
SLC44A4	BIOGPS_U133AGNF1HA|Array_count	0.9312	colon	0.5709
PCSK5	RNASEQ|NGS	0.5829	colon	0.5707
DSG2	GDS1096|Array_count	0.7964	colon	0.5705
MGC14436	RNASEQ|NGS	0.5658	colon	0.5702
BVES	GSE30611|NGS	0.8969	colon	0.5702
CA4	RNASEQ|NGS	0.6764	colon	0.5699
SATB2	GSE30611|NGS	0.966	colon	0.5698
ESRP1	GDS3113|Array_count	0.7922	colon	0.5697
TSPAN2	GSE30611|NGS	0.6756	colon	0.5694
SNORD6	RNASEQ|NGS	0.815	colon	0.5692
CARD10	RNASEQ|NGS	0.6812	colon	0.5692
CA1	GDS1096|Array_count	0.9842	colon	0.5691
HAPLN1	GSE30611|NGS	0.8267	colon	0.569
PCSK7	RNASEQ|NGS	0.6236	colon	0.5688
TMEM35	GSE30611|NGS	0.8066	colon	0.5683
ITM2C	GDS1096|Array_count	0.833	colon	0.5682
AHNAK2	GSE30611|NGS	0.6747	colon	0.568
C16orf54	RNASEQ|NGS	0.807	colon	0.5679
TBC1D3	RNASEQ|NGS	0.8006	colon	0.5678
LOC652276	RNASEQ|NGS	0.5821	colon	0.5677
ATP5L2	RNASEQ|NGS	0.667	colon	0.5676
FAM195A	RNASEQ|NGS	0.8324	colon	0.5676
IGFBP6	GSE30611|NGS	0.5564	colon	0.5676
C3orf35	RNASEQ|NGS	0.5913	colon	0.5672
CDSN	RNASEQ|NGS	0.6983	colon	0.5672
IL11	RNASEQ|NGS	0.6156	colon	0.5672
PI4KAP1	RNASEQ|NGS	0.6194	colon	0.5671
ENDOG	RNASEQ|NGS	0.642	colon	0.5668
NLRP11	RNASEQ|NGS	0.744	colon	0.5666
DSTNP2	GSE30611|NGS	0.6234	colon	0.5666
C11orf83	RNASEQ|NGS	0.5002	colon	0.5663
OR2S2	RNASEQ|NGS	0.8745	colon	0.5658
TPD52	RNASEQ|NGS	0.7214	colon	0.5658
MMP15	RNASEQ|NGS	0.6647	colon	0.5656
KIAA0895L	RNASEQ|NGS	0.5351	colon	0.5656
AGAP5	RNASEQ|NGS	0.4969	colon	0.5654
GCNT3	GDS1096|Array_count	0.9409	colon	0.565
TSEN2	RNASEQ|NGS	0.4112	colon	0.5649
C1orf177	RNASEQ|NGS	0.8652	colon	0.5647
KRT18	RNASEQ|NGS	0.8474	colon	0.5644
PIWIL3	GDS3113|Array_count	0.7799	colon	0.5642
FOXD3	RNASEQ|NGS	0.8552	colon	0.5642
C15orf48	GSE30611|NGS	0.9319	colon	0.5641
SNORA2A	RNASEQ|NGS	0.5752	colon	0.564
GPR17	RNASEQ|NGS	0.7508	colon	0.5639
LTN1	GDS3113|Array_count	0.8504	colon	0.5634
PNCK	RNASEQ|NGS	0.9198	colon	0.5634
KLK14	RNASEQ|NGS	0.7257	colon	0.5634
ACTN1	RNASEQ|NGS	0.4937	colon	0.5633
ANKS4B	RNASEQ|NGS	0.8856	colon	0.5629
NANS	RNASEQ|NGS	0.5143	colon	0.5629
PTGS1	GDS3113|Array_count	0.847	colon	0.5629
RHOT2	RNASEQ|NGS	0.4442	colon	0.5626
D2HGDH	RNASEQ|NGS	0.6719	colon	0.5625
IRF6	RNASEQ|NGS	0.6843	colon	0.5625
KRTAP21-2	GDS3113|Array_count	0.9259	colon	0.5624
OPN1SW	RNASEQ|NGS	0.5045	colon	0.5623
ADCK5	RNASEQ|NGS	0.713	colon	0.5623
MIR320B2	GSE30611|NGS	0.9275	colon	0.5622
LRIT2	RNASEQ|NGS	0.9246	colon	0.562
PDZD7	RNASEQ|NGS	0.9411	colon	0.561
TRPM4	GDS3113|Array_count	0.7821	colon	0.561
CCDC57	RNASEQ|NGS	0.5519	colon	0.5608
SERINC4	RNASEQ|NGS	0.5325	colon	0.5607
TNFRSF17	RNASEQ|NGS	0.7617	colon	0.5603
MLXIP	RNASEQ|NGS	0.5978	colon	0.5602
SGSM3	RNASEQ|NGS	0.408	colon	0.5601
GALNT8	GDS3113|Array_count	0.9592	colon	0.56
ANTXR2	GSE30611|NGS	0.6052	colon	0.5599
RAB23	GSE30611|NGS	0.6626	colon	0.5597
TCL1B	RNASEQ|NGS	0.8528	colon	0.5597
P2RX1	RNASEQ|NGS	0.744	colon	0.5595
LOC646471	RNASEQ|NGS	0.6017	colon	0.559
HOXD11	GSE30611|NGS	0.9077	colon	0.5587
NRTN	RNASEQ|NGS	0.9033	colon	0.5586
CYBA	RNASEQ|NGS	0.7568	colon	0.5586
OTOR	RNASEQ|NGS	0.9526	colon	0.5584
C1orf106	GDS1096|Array_count	0.8984	colon	0.5583
RMI1	GDS1096|Array_count	0.9394	colon	0.5583
MC2R	RNASEQ|NGS	0.5593	colon	0.5578
SLC44A4	GDS3113|Array_count	0.9148	colon	0.5577
C1orf126	RNASEQ|NGS	0.6751	colon	0.5575
HUS1B	RNASEQ|NGS	0.7916	colon	0.5575
EXD3	RNASEQ|NGS	0.5948	colon	0.5573
FLJ13224	RNASEQ|NGS	0.7599	colon	0.5571
HSD11B2	GDS3113|Array_count	0.88	colon	0.5571
IL12RB1	RNASEQ|NGS	0.8267	colon	0.5571
KIAA1530	RNASEQ|NGS	0.5454	colon	0.557
ETFA	BIOGPS_U133AGNF1HA|Array_count	0.7604	colon	0.5562
HTATIP2	GDS1096|Array_count	0.9438	colon	0.5561
MYL5	RNASEQ|NGS	0.6531	colon	0.5559
CNFN	RNASEQ|NGS	0.8009	colon	0.5558
HMGA2	RNASEQ|NGS	0.8525	colon	0.5556
SEMA4G	GDS3113|Array_count	0.7814	colon	0.5554
ZGLP1	RNASEQ|NGS	0.7304	colon	0.555
PDHB	GSE30611|NGS	0.8941	colon	0.5547
SNORA71D	RNASEQ|NGS	0.4806	colon	0.5545
ZNF215	GDS3113|Array_count	0.7232	colon	0.5545
AHCYL2	RNASEQ|NGS	0.7017	colon	0.5544
PROM1	BIOGPS_U133AGNF1HA|Array_count	0.887	colon	0.5543
LOC202781	RNASEQ|NGS	0.4045	colon	0.5542
ZNF517	RNASEQ|NGS	0.4945	colon	0.5541
MYO1D	GDS3113|Array_count	0.6438	colon	0.5539
REM1	RNASEQ|NGS	0.7339	colon	0.5539
OTUD7A	GDS3113|Array_count	0.857	colon	0.5536
ZFYVE19	RNASEQ|NGS	0.5039	colon	0.5535
LPIN3	RNASEQ|NGS	0.7291	colon	0.5535
STX19	RNASEQ|NGS	0.7923	colon	0.5534
CENPI	RNASEQ|NGS	0.6385	colon	0.5533
SLMO2	BIOGPS_U133AGNF1HA|Array_count	0.8938	colon	0.5533
HLX	RNASEQ|NGS	0.5146	colon	0.5531
PTGER4	BIOGPS_U133AGNF1HA|Array_count	0.9566	colon	0.5527
MYO19	RNASEQ|NGS	0.5285	colon	0.5524
CHRNA5	GSE30611|NGS	0.6817	colon	0.5524
NR3C2	RNASEQ|NGS	0.4683	colon	0.5523
LOC400891	RNASEQ|NGS	0.4852	colon	0.5523
F2RL2	GSE30611|NGS	0.6255	colon	0.5523
HINFP	RNASEQ|NGS	0.4312	colon	0.5519
GALNT8	GSE30611|NGS	0.8038	colon	0.5519
MUSK	GSE30611|NGS	0.9482	colon	0.5519
PDIK1L	GDS3113|Array_count	0.9424	colon	0.5518
OSBPL5	RNASEQ|NGS	0.6551	colon	0.5516
LGALS9	BIOGPS_U133AGNF1HA|Array_count	0.6711	colon	0.5516
C19orf48	RNASEQ|NGS	0.4453	colon	0.5515
NADSYN1	RNASEQ|NGS	0.5273	colon	0.5515
GFRA1	GSE30611|NGS	0.7959	colon	0.5515
CCNA2	RNASEQ|NGS	0.6549	colon	0.5514
GFI1B	RNASEQ|NGS	0.8469	colon	0.5509
ACTR2	BIOGPS_U133AGNF1HA|Array_count	0.9374	colon	0.5508
FAM22A	RNASEQ|NGS	0.5211	colon	0.5507
FOXD2	GSE30611|NGS	0.7246	colon	0.5507
RAD54L	RNASEQ|NGS	0.7549	colon	0.5506
TP53I3	GDS1096|Array_count	0.9401	colon	0.5505
PARD3B	GSE30611|NGS	0.8724	colon	0.5503
CDCA7	GSE30611|NGS	0.8983	colon	0.5503
FAM193B	RNASEQ|NGS	0.4739	colon	0.5501
LOC286359	RNASEQ|NGS	0.6487	colon	0.55
SEC23IP	GSE30611|NGS	0.8639	colon	0.55
FLJ25363	RNASEQ|NGS	0.5681	colon	0.5496
DOLPP1	RNASEQ|NGS	0.4923	colon	0.5493
C8orf77	RNASEQ|NGS	0.6777	colon	0.5491
HDHD3	RNASEQ|NGS	0.7493	colon	0.5491
SPINK4	GDS3113|Array_count	0.9736	colon	0.5491
SLC25A24	GDS3113|Array_count	0.5833	colon	0.549
SPINT2	RNASEQ|NGS	0.6888	colon	0.5489
KCTD5	RNASEQ|NGS	0.4989	colon	0.5486
KCNMB1	GSE30611|NGS	0.7932	colon	0.5486
PPARD	RNASEQ|NGS	0.4627	colon	0.5485
FCHSD1	RNASEQ|NGS	0.5993	colon	0.5484
ELOVL7	GSE30611|NGS	0.8588	colon	0.5483
C3orf65	RNASEQ|NGS	0.7687	colon	0.5482
CAB39L	GSE30611|NGS	0.6557	colon	0.5481
RABEP2	RNASEQ|NGS	0.5333	colon	0.5476
SPTSSA	BIOGPS_U133AGNF1HA|Array_count	0.8421	colon	0.5476
PBOV1	RNASEQ|NGS	0.6507	colon	0.5472
FAM108C1	RNASEQ|NGS	0.7041	colon	0.5469
LIPA	GSE30611|NGS	0.7952	colon	0.5468
SYNM	BIOGPS_U133AGNF1HA|Array_count	0.8553	colon	0.5467
SLC12A2	RNASEQ|NGS	0.5886	colon	0.5467
CDHR1	GSE30611|NGS	0.7807	colon	0.5465
HIST2H2AB	RNASEQ|NGS	0.7082	colon	0.5464
ODF3L1	RNASEQ|NGS	0.839	colon	0.5464
CDKN2B-AS1	GSE30611|NGS	0.7358	colon	0.5464
NET1	BIOGPS_U133AGNF1HA|Array_count	0.9465	colon	0.5463
C17orf78	RNASEQ|NGS	0.7308	colon	0.5462
SLC12A9	RNASEQ|NGS	0.6801	colon	0.5456
DCT	RNASEQ|NGS	0.9041	colon	0.5452
GPR68	RNASEQ|NGS	0.6803	colon	0.5452
HOXB7	RNASEQ|NGS	0.7983	colon	0.5448
AK2	BIOGPS_U133AGNF1HA|Array_count	0.8197	colon	0.544
SNAPC2	GDS1096|Array_count	0.938	colon	0.5439
METTL24	GSE30611|NGS	0.6462	colon	0.5437
C22orf26	RNASEQ|NGS	0.6888	colon	0.5436
ARHGAP44	GDS1096|Array_count	0.9266	colon	0.5435
GLI1	RNASEQ|NGS	0.6099	colon	0.5435
SLC22A23	RNASEQ|NGS	0.4667	colon	0.5434
KCNA5	GSE30611|NGS	0.5492	colon	0.5433
ABHD3	GDS1096|Array_count	0.719	colon	0.543
DISP2	RNASEQ|NGS	0.8786	colon	0.543
EME2	RNASEQ|NGS	0.8956	colon	0.5428
PKD1L3	GDS3113|Array_count	0.922	colon	0.5428
KRT8	GDS3113|Array_count	0.8434	colon	0.5424
INSL4	RNASEQ|NGS	0.896	colon	0.5424
TC2N	GSE30611|NGS	0.6385	colon	0.5421
ADH5	BIOGPS_U133AGNF1HA|Array_count	0.7219	colon	0.5421
CLRN3	RNASEQ|NGS	0.8852	colon	0.5418
PGGT1B	GDS3113|Array_count	0.8305	colon	0.5417
TSPAN1	GDS3113|Array_count	0.9158	colon	0.5417
GALNT5	RNASEQ|NGS	0.9195	colon	0.5415
PEX11A	GDS1096|Array_count	0.9254	colon	0.5414
C17orf109	RNASEQ|NGS	0.8046	colon	0.5412
TCF19	RNASEQ|NGS	0.5042	colon	0.5411
NME4	RNASEQ|NGS	0.4037	colon	0.541
BCHE	GSE30611|NGS	0.6342	colon	0.5408
TES	GSE30611|NGS	0.693	colon	0.5404
SNHG3	RNASEQ|NGS	0.6125	colon	0.5404
AMN	GDS3113|Array_count	0.8974	colon	0.5403
PTGDR2	GSE30611|NGS	0.8548	colon	0.5402
OR5AR1	GDS3113|Array_count	0.8986	colon	0.54
DNMBP-AS1	RNASEQ|NGS	0.7254	colon	0.54
SMTN	BIOGPS_U133AGNF1HA|Array_count	0.9476	colon	0.54
KCNE2	GDS3113|Array_count	0.9503	colon	0.5398
ITLN2	RNASEQ|NGS	0.9007	colon	0.5397
TMPRSS4	GDS3113|Array_count	0.9334	colon	0.5397
LOC284454	GSE30611|NGS	0.9469	colon	0.5396
HOXA6	RNASEQ|NGS	0.8969	colon	0.5393
PPP1CA	GSE30611|NGS	0.9261	colon	0.5392
ITGB4	RNASEQ|NGS	0.7572	colon	0.5383
GALNT4	GDS3113|Array_count	0.8858	colon	0.5381
GCNT3	GDS3113|Array_count	0.9217	colon	0.538
ITGB4	GSE30611|NGS	0.7168	colon	0.538
ACADS	RNASEQ|NGS	0.6241	colon	0.5378
RRN3P3	RNASEQ|NGS	0.4478	colon	0.5376
LOC284412	RNASEQ|NGS	0.7338	colon	0.5375
AXIN2	RNASEQ|NGS	0.5319	colon	0.5375
FAM70B	RNASEQ|NGS	0.7518	colon	0.5372
LAGE3	RNASEQ|NGS	0.5519	colon	0.5369
ZBTB7A	RNASEQ|NGS	0.4101	colon	0.5367
ITGA6	BIOGPS_U133AGNF1HA|Array_count	0.8718	colon	0.5366
CASP6	BIOGPS_U133AGNF1HA|Array_count	0.617	colon	0.5363
ITGA5	RNASEQ|NGS	0.5957	colon	0.5361
FOXA3	RNASEQ|NGS	0.9537	colon	0.536
PPARG	GDS3113|Array_count	0.7946	colon	0.536
REEP1	GSE30611|NGS	0.8763	colon	0.5358
LOC100129716	RNASEQ|NGS	0.5707	colon	0.5357
SLC9A3	RNASEQ|NGS	0.9155	colon	0.5357
MCM10	RNASEQ|NGS	0.6719	colon	0.5356
SIGIRR	RNASEQ|NGS	0.6103	colon	0.5354
THBS3	RNASEQ|NGS	0.4349	colon	0.5354
GPR82	GDS3113|Array_count	0.9358	colon	0.5351
ALX3	RNASEQ|NGS	0.7266	colon	0.535
WNT6	GSE30611|NGS	0.7239	colon	0.535
HMGCS2	RNASEQ|NGS	0.8533	colon	0.5346
CNN1	GSE30611|NGS	0.8526	colon	0.5344
UQCRC2	BIOGPS_U133AGNF1HA|Array_count	0.7183	colon	0.5343
CKMT1B	GDS3113|Array_count	0.8429	colon	0.534
EPS8	BIOGPS_U133AGNF1HA|Array_count	0.8879	colon	0.5339
OTOGL	GSE30611|NGS	0.6275	colon	0.5335
COL5A1	RNASEQ|NGS	0.6483	colon	0.5332
CCDC85C	RNASEQ|NGS	0.6092	colon	0.5331
TPT1-AS1	RNASEQ|NGS	0.6057	colon	0.5331
CCDC129	RNASEQ|NGS	0.8777	colon	0.5331
ARGFX	RNASEQ|NGS	0.4488	colon	0.5329
PILRB	RNASEQ|NGS	0.515	colon	0.5328
DSTN	GSE30611|NGS	0.6148	colon	0.5325
LMNA	RNASEQ|NGS	0.5172	colon	0.5325
C19orf57	RNASEQ|NGS	0.8563	colon	0.5324
LOC728606	RNASEQ|NGS	0.7173	colon	0.532
TMEM150B	RNASEQ|NGS	0.8206	colon	0.5318
KCNK15	RNASEQ|NGS	0.745	colon	0.5317
SDR9C7	RNASEQ|NGS	0.9311	colon	0.5315
C21orf49	RNASEQ|NGS	0.557	colon	0.5315
TSPAN8	GDS1096|Array_count	0.9262	colon	0.5314
CHEK2	RNASEQ|NGS	0.5994	colon	0.5314
PKD1	RNASEQ|NGS	0.4322	colon	0.5314
HIST1H3H	RNASEQ|NGS	0.8035	colon	0.5313
STX19	GDS3113|Array_count	0.9039	colon	0.5312
CHMP6	RNASEQ|NGS	0.3516	colon	0.5311
HLA-G	RNASEQ|NGS	0.8801	colon	0.531
HK2	GDS3113|Array_count	0.6992	colon	0.5308
ATP5G1	RNASEQ|NGS	0.6008	colon	0.5305
TLX2	GSE30611|NGS	0.8863	colon	0.5305
BDH1	RNASEQ|NGS	0.6566	colon	0.5303
VIL1	GSE30611|NGS	0.8987	colon	0.5303
MICAL3	RNASEQ|NGS	0.4443	colon	0.5302
CLDN3	BIOGPS_U133AGNF1HA|Array_count	0.9714	colon	0.5301
SDHAP2	RNASEQ|NGS	0.3883	colon	0.5299
CD164	BIOGPS_U133AGNF1HA|Array_count	0.9156	colon	0.5298
TRHR	GDS3113|Array_count	0.9415	colon	0.5297
RNPEP	RNASEQ|NGS	0.4105	colon	0.5296
LLGL2	GDS3113|Array_count	0.6308	colon	0.5294
GALNT5	GDS3113|Array_count	0.9043	colon	0.5293
ADAP1	RNASEQ|NGS	0.8667	colon	0.5293
ASB16	RNASEQ|NGS	0.7098	colon	0.5292
NUSAP1	RNASEQ|NGS	0.5489	colon	0.5291
