^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
RECQL	GDS3113|Array_count	0.7171	bone marrow	0.5018
PHC3	GDS3113|Array_count	0.5805	bone marrow	0.5017
C5orf4	GDS1096|Array_count	0.954	bone marrow	0.5017
CBX8	GDS3113|Array_count	0.9274	bone marrow	0.5015
IREB2	GDS3113|Array_count	0.5637	bone marrow	0.5012
C17orf62	GDS1096|Array_count	0.9258	bone marrow	0.5011
OGFR	GDS1096|Array_count	0.9369	bone marrow	0.5011
ZFP36L2	GDS3113|Array_count	0.6289	bone marrow	0.501
IFRD1	GDS3113|Array_count	0.5777	bone marrow	0.501
SP100	GDS3113|Array_count	0.5659	bone marrow	0.5009
ESPL1	GDS1096|Array_count	0.9567	bone marrow	0.5001
